jd,fnu_microJy,fnu_microJy_unc,passband,programid,fcqfid,zpdiff,sys_unc_factor,poor_conditions
2459369.7944676,2.2088168897789693,2.319533493462768,ZTF_r,3,4780622,26.3344,0.9871218263213513,0
2459369.7949306,-0.9346178229654171,2.3117218571287843,ZTF_r,3,4780622,26.3362,0.9871218263213513,0
2459369.7953935,2.7295966155546254,2.1113975542265755,ZTF_r,3,4780622,26.3347,0.9871218263213513,0
2459369.7958681,0.9150490132352446,2.200600532501814,ZTF_r,3,4780622,26.3198,0.9871218263213513,0
2459369.796331,2.5351572937734814,2.135712261946907,ZTF_r,3,4780622,26.3297,0.9871218263213513,0
2459369.796794,-0.334308779952191,2.2224542872665976,ZTF_r,3,4780622,26.3201,0.9871218263213513,0
2459369.7972685,0.13572338726528096,2.2676024857207415,ZTF_r,3,4780622,26.3253,0.9871218263213513,0
2459369.7977315,0.800446212382612,2.384967666342546,ZTF_r,3,4780622,26.3367,0.9871218263213513,0
2459369.7981944,2.320118005268388,2.3099416587528974,ZTF_r,3,4780622,26.323,0.9871218263213513,0
2459369.798669,2.176730095966114,2.7233765883837777,ZTF_r,3,4780622,26.3307,0.9871218263213513,0
2459369.7991435,-2.120157184860201,2.4144220760873822,ZTF_r,3,4780622,26.3246,0.9871218263213513,0
2459369.7996065,1.0146175275250544,2.2262710138144084,ZTF_r,3,4780622,26.3275,0.9871218263213513,0
2459369.8000694,3.965350316755444,2.462800374194419,ZTF_r,3,4780622,26.3208,0.9871218263213513,0
2459369.800544,-1.6512720677779886,2.378545764221716,ZTF_r,3,4780622,26.3286,0.9871218263213513,0
2459369.8010069,0.0752866261824799,2.345107381351692,ZTF_r,3,4780622,26.3192,0.9871218263213513,0
2459369.8014815,2.753704608865381,2.3535781763140835,ZTF_r,3,4780622,26.3269,0.9871218263213513,0
2459369.8019444,-0.5594861447997344,2.3551813552515517,ZTF_r,3,4780622,26.3249,0.9871218263213513,0
2459369.802419,0.14408088355173554,2.383807729095467,ZTF_r,3,4780622,26.3262,0.9871218263213513,0
2459369.8028819,-1.1957281258918298,2.093108334502098,ZTF_r,3,4780622,26.3357,0.9871218263213513,0
2459369.8033565,-5.425737098552539,2.1997018644717845,ZTF_r,3,4780622,26.3182,0.9871218263213513,0
2459369.8038194,-3.298600404393577,2.2581895676742256,ZTF_r,3,4780622,26.3338,0.9871218263213513,0
2459369.804294,-2.2959888013549854,2.325084829999785,ZTF_r,3,4780622,26.3195,0.9871218263213513,0
2459369.8047569,1.0394630431537146,2.177631100006504,ZTF_r,3,4780622,26.3427,0.9871218263213513,0
2459369.8052199,-2.269822513474673,2.0725984869758434,ZTF_r,3,4780622,26.3268,0.9871218263213513,0
2459369.8056944,-0.8996720839189877,2.17192754284259,ZTF_r,3,4780622,26.3319,0.9871218263213513,0
2459369.8061574,-2.32964396968531,2.3070436268206937,ZTF_r,3,4780622,26.3289,0.9871218263213513,0
2459369.8066319,-2.6446673554310625,2.186903429950429,ZTF_r,3,4780622,26.3323,0.9871218263213513,0
2459369.8070949,-4.511371379655333,2.2947531743936516,ZTF_r,3,4780622,26.3214,0.9871218263213513,0
2459369.8075579,-0.933753521351059,2.3701131463049467,ZTF_r,3,4780622,26.3286,0.9871218263213513,0
2459369.8080324,-2.8807666099833176,2.316962630780868,ZTF_r,3,4780622,26.3298,0.9871218263213513,0
2459369.8084954,-2.0821136929963213,2.2718516097276518,ZTF_r,3,4780622,26.3279,0.9871218263213513,0
2459369.8089699,-4.0736155410047985,2.2702470787335867,ZTF_r,3,4780622,26.3185,0.9871218263213513,0
2459369.8094329,-1.7357377049338572,2.2174261448885795,ZTF_r,3,4780622,26.3251,0.9871218263213513,0
2459369.8098958,-0.7567558791187222,2.3786462705495413,ZTF_r,3,4780622,26.3289,0.9871218263213513,0
2459369.8103704,-0.35946189146893665,2.162017462320044,ZTF_r,3,4780622,26.329,0.9871218263213513,0
2459369.8108333,-1.383219715459496,2.141737800621793,ZTF_r,3,4780622,26.3283,0.9871218263213513,0
2459369.8113079,-1.8956213370502324,2.2280485869487126,ZTF_r,3,4780622,26.3273,0.9871218263213513,0
2459369.8117708,-2.3390551536001647,2.205068205315963,ZTF_r,3,4780622,26.3305,0.9871218263213513,0
2459369.8122338,-0.6986457075766048,2.300793357197007,ZTF_r,3,4780622,26.3125,0.9871218263213513,0
2459369.8127083,0.3754007684789544,2.3029741031193707,ZTF_r,3,4780622,26.3195,0.9871218263213513,0
2459369.8373958,-11.611079236373103,4.858818400912616,ZTF_i,2,4780623,25.7671,0.989422306196904,0
2459370.746088,-1.5406907272204051,2.6132168082961815,ZTF_g,1,4780621,26.3022,1.0,0
2459370.7566435,-0.2704013354128992,2.43921452933434,ZTF_r,1,4780622,26.3466,0.9871218263213513,0
2459372.7742593,-2.237985077005994,12.636872356845146,ZTF_i,2,4780623,25.0384,0.989422306196904,1
2459372.8108796,0.655858643966718,5.466284114232359,ZTF_r,1,4780622,25.8031,0.9871218263213513,1
2459374.7324074,0.49462878418035316,3.2869437238249994,ZTF_g,1,4780621,26.023,1.0,0
2459376.7502315,0.06442146954063455,2.844157789535324,ZTF_g,1,4780621,26.3446,1.0,0
2459376.7732523,-2.403311536430678,2.4967880113543988,ZTF_r,1,4780622,26.3573,0.9871218263213513,0
2459377.7737384,1.928963814103473,4.611498732164214,ZTF_i,2,4780623,25.8042,0.989422306196904,0
2459379.7327662,0.2014786431674137,2.5944325579531258,ZTF_r,1,4780622,26.3804,0.9871218263213513,0
2459380.8221644,-10.20897590874856,11.036697180004992,ZTF_i,2,4780623,24.9745,0.989422306196904,1
2459381.7979167,-6.343075105745841,8.1604624567138,ZTF_g,1,4780621,25.3958,1.0,1
2459383.7288542,1.163760343891286,6.710065141150477,ZTF_r,1,4780622,26.1377,0.9871218263213513,0
2459383.7567477,9.640067674628856,7.174424773432545,ZTF_g,1,4780621,26.0122,1.0,0
2459387.7352546,6.798070780228626,9.397470388991653,ZTF_r,1,4780622,26.3103,0.9871218263213513,0
2459387.7539931,-8.383340501900065,11.58949928689839,ZTF_i,2,4780623,25.7414,0.989422306196904,0
2459387.7940046,13.377892045179498,15.11300231069235,ZTF_g,1,4780621,26.1298,1.0,0
2459391.7134028,5.352800836587149,5.63027600013143,ZTF_g,1,4780621,26.3321,1.0,0
2459393.7123843,-0.32855336833968785,2.464017891372252,ZTF_r,1,4780622,26.3115,0.9871218263213513,0
2459394.7335532,-3.232227128682827,5.343307793585042,ZTF_i,2,4780623,25.6557,0.989422306196904,0
2459395.7131829,-7.576821256601896,5.049823363206077,ZTF_r,1,4780622,25.8813,0.9871218263213513,0
2459395.7543866,1.9021350994262065,4.627723281999483,ZTF_g,1,4780621,25.9069,1.0,0
2459399.6926273,1.4829698555186483,2.8738388849578946,ZTF_r,1,4780622,26.3115,0.9871218263213513,0
2459399.7334606,-5.110250808909159,3.171015046464561,ZTF_g,1,4780621,26.2391,1.0,0
2459401.7065509,-4.2965764442263055,5.365674200178101,ZTF_i,2,4780623,25.7832,0.989422306196904,0
2459401.728206,-3.5777001366537027,3.360625214221923,ZTF_g,1,4780621,26.2936,1.0,0
2459401.80875,2.008124315768909,1.31997210419655,ZTF_r,1,4780622,26.255,0.9871218263213513,0
2459403.6910764,1.8233364644012244,3.0845940637565334,ZTF_r,1,4780622,26.294,0.9871218263213513,0
2459403.7326157,15.752137301268135,18.063613906284854,ZTF_g,1,4780621,24.546,1.0,1
2459405.6966782,-3.326583704637151,3.4846374950064707,ZTF_r,1,4780622,26.261,0.9871218263213513,0
2459405.7278935,4.180657041235525,3.949346124998483,ZTF_g,1,4780621,26.1625,1.0,0
2459407.705463,-2.65761030056588,3.3861323168734803,ZTF_r,1,4780622,26.1983,0.9871218263213513,0
2459407.7486458,4.612128521549125,4.6080177473663895,ZTF_g,1,4780621,25.9711,1.0,0
2459409.6862037,4.418532556476221,3.7812747162500355,ZTF_r,1,4780622,26.1937,0.9871218263213513,0
2459409.716169,1.8610297923635604,3.506706999578667,ZTF_g,1,4780621,26.0479,1.0,0
2459409.7584606,-4.323114989973831,5.757811115986949,ZTF_i,2,4780623,25.5637,0.989422306196904,0
2459411.6878009,2.4551872174316243,5.995524138812089,ZTF_g,1,4780621,26.0725,1.0,0
2459411.7171412,-3.414505793543209,6.6409477213703605,ZTF_r,1,4780622,26.1064,0.9871218263213513,0
2459412.6899769,0.5727591104225075,8.51920772908922,ZTF_i,2,4780623,25.6937,0.989422306196904,0
2459414.7453588,8.576165593541159,11.875798803282953,ZTF_g,1,4780621,26.0398,1.0,0
2459417.7041319,7.967844317107477,18.756114621451406,ZTF_g,1,4780621,25.5902,1.0,1
2459419.7058333,-6.177904001015765,11.728755982981784,ZTF_g,1,4780621,26.0427,1.0,0
2459419.7342593,-21.396885793218207,20.440549599192227,ZTF_r,1,4780622,25.6768,0.9871218263213513,1
2459423.693125,-3.01721271285459,3.539997882507977,ZTF_g,1,4780621,26.163,1.0,0
2459423.769919,22.486303409596378,22.55821026341504,ZTF_r,1,4780622,25.5131,0.9871218263213513,1
2459425.713287,-2.043990872006776,4.36666385113213,ZTF_g,1,4780621,26.1479,1.0,0
2459426.7330324,3.9508769793156415,4.073557275976206,ZTF_r,3,4780622,26.1695,0.9871218263213513,0
2459427.7068287,-5.934793053106962,4.97908044226105,ZTF_r,1,4780622,26.2385,0.9871218263213513,0
2459427.748831,8.256177362657441,3.595641469862299,ZTF_g,1,4780621,25.9511,1.0,0
2459430.7064931,-0.9063178300589688,3.7800864554019493,ZTF_g,1,4780621,26.1825,1.0,0
2459430.7270949,-0.7072383847021316,5.222215263263393,ZTF_r,1,4780622,26.2228,0.9871218263213513,0
2459436.6947338,2.823494197825576,5.03078087103998,ZTF_r,1,4780622,26.1467,0.9871218263213513,0
2459439.6969907,0.7992881309620973,9.80389111874338,ZTF_r,1,4780622,25.9583,0.9871218263213513,0
2459443.665463,-13.117566416186635,15.893766607870619,ZTF_g,1,4780621,25.7865,1.0,0
2459447.6858449,-29.820821472667454,20.146901845887065,ZTF_g,1,4780621,25.9821,1.0,0
2459447.6929167,11.178589994454892,12.913856499859632,ZTF_r,1,4780622,26.1113,0.9871218263213513,1
2459467.636088,-5.338946507997815,7.865807798747061,ZTF_r,2,4780622,26.0504,0.9871218263213513,0
2459467.6380556,8.041200309435295,7.966263450829795,ZTF_r,2,4780622,26.0462,0.9871218263213513,0
2459467.6400116,3.768695107504008,7.937979432819832,ZTF_r,2,4780622,26.0085,0.9871218263213513,0
2459467.6419792,-1.911128756844993,9.101532119681345,ZTF_r,2,4780622,26.0079,0.9871218263213513,0
2459467.6439468,-10.237952948806429,8.364565835045234,ZTF_r,2,4780622,26.0256,0.9871218263213513,0
2459468.6346412,2.3842387294342973,6.673137316526837,ZTF_r,2,4780622,26.1451,0.9871218263213513,0
2459468.6366782,7.044133581609936,6.724842126145746,ZTF_r,2,4780622,26.1314,0.9871218263213513,0
2459468.6387037,-1.7305021345820712,6.453085725565375,ZTF_r,2,4780622,26.1382,0.9871218263213513,0
2459468.6407407,-4.444099642774169,6.13536033841702,ZTF_r,2,4780622,26.1368,0.9871218263213513,0
2459468.6427662,-0.8907965293960978,7.674680072627416,ZTF_r,2,4780622,26.1211,0.9871218263213513,0
2459469.6341551,7.331638757328102,6.952148188522618,ZTF_r,2,4780622,26.2203,0.9871218263213513,0
2459469.636169,1.8113518586384785,6.922296253375827,ZTF_r,2,4780622,26.2073,0.9871218263213513,0
2459469.6381713,-6.1307114449534925,7.838983865907133,ZTF_r,2,4780622,26.2056,0.9871218263213513,0
2459469.6401852,8.623436774213259,7.547636005623934,ZTF_r,2,4780622,26.2042,0.9871218263213513,0
2459469.6421991,-10.782798574645277,8.517040797939012,ZTF_r,2,4780622,26.1772,0.9871218263213513,0
2459470.6326968,2.2041416029422063,7.008518108170454,ZTF_r,2,4780622,26.2315,0.9871218263213513,0
2459470.6346991,0.9315809789749924,7.718200266686415,ZTF_r,2,4780622,26.2071,0.9871218263213513,0
2459470.636713,7.797458145768835,9.236871629601524,ZTF_r,2,4780622,26.2077,0.9871218263213513,0
2459470.6387153,4.2625353834725015,7.471591925742779,ZTF_r,2,4780622,26.1921,0.9871218263213513,0
2459470.6407292,-2.6525591114851648,7.476863178512505,ZTF_r,2,4780622,26.1947,0.9871218263213513,0
2459471.6383102,13.516170772430911,12.989520486239996,ZTF_r,2,4780622,26.0101,0.9871218263213513,0
2459471.6402778,6.837617603204701,13.196452786188775,ZTF_r,2,4780622,25.9969,0.9871218263213513,1
2459473.6297569,1.8031578895149911,8.03147797301721,ZTF_r,2,4780622,26.2471,0.9871218263213513,0
2459473.631713,17.045342345375992,8.427715218682739,ZTF_r,2,4780622,26.2214,0.9871218263213513,0
2459473.6336806,8.871245223934487,7.176585576145819,ZTF_r,2,4780622,26.2347,0.9871218263213513,0
2459473.6356366,-10.778860172422448,7.861588522746982,ZTF_r,2,4780622,26.2072,0.9871218263213513,0
2459473.6376042,8.321579593534972,8.237399653019352,ZTF_r,2,4780622,26.2003,0.9871218263213513,0
2459478.6134722,4.7298847794258085,19.95128491163121,ZTF_r,2,4780622,26.2624,0.9871218263213513,1
2459478.6159144,10.248491840223073,19.171878134147562,ZTF_r,2,4780622,26.2323,0.9871218263213513,0
2459478.6183449,-2.033382506592347,15.313439722987273,ZTF_r,2,4780622,26.2106,0.9871218263213513,1
2459478.620787,28.571172130869254,15.622231670480485,ZTF_r,2,4780622,26.1974,0.9871218263213513,1
2459478.6232176,23.654740353237926,14.548393821590762,ZTF_r,2,4780622,26.202,0.9871218263213513,0
2459479.6138426,-9.782959390504509,15.415650701311138,ZTF_r,2,4780622,26.1857,0.9871218263213513,1
2459479.6162731,-8.921692262298142,13.469166439811982,ZTF_r,2,4780622,26.1918,0.9871218263213513,1
2459479.6211458,-0.7316867440225309,13.297107709325577,ZTF_r,2,4780622,26.1357,0.9871218263213513,1
2459480.6115162,-15.829743730197,12.048250034202335,ZTF_r,2,4780622,26.1899,0.9871218263213513,1
2459480.6139468,12.750002822821271,10.720373525171567,ZTF_r,2,4780622,26.1401,0.9871218263213513,0
2459480.6163773,0.5331445810648754,9.836513599077916,ZTF_r,2,4780622,26.1162,0.9871218263213513,0
2459480.6188079,-4.672406750159446,8.802563841517804,ZTF_r,2,4780622,26.1004,0.9871218263213513,0
2459480.6212384,1.7009234416488352,8.878771548147142,ZTF_r,2,4780622,26.1084,0.9871218263213513,0
2459551.0549306,-3.7374161817572533,5.587668085833004,ZTF_r,1,4780622,26.2499,0.9871218263213513,1
2459551.0573032,6.619632992880587,5.9337293112237095,ZTF_r,1,4780622,26.2493,0.9871218263213513,0
2459551.0596644,-4.522643692085043,6.613881761656699,ZTF_r,1,4780622,26.2641,0.9871218263213513,1
2459551.062037,-7.3033846166495575,7.344776665824349,ZTF_r,1,4780622,26.275,0.9871218263213513,1
2459551.0644097,-2.350920470598082,8.985092559607546,ZTF_r,1,4780622,26.2745,0.9871218263213513,0
2459600.9423032,-10.942541084548143,8.428406750817505,ZTF_g,1,4780621,26.2219,1.0,0
2459623.9606481,2.6806262871866475,4.642746988120874,ZTF_r,1,4780622,26.3656,0.9871218263213513,0
2459623.9989236,-7.155944929885856,5.452592648974128,ZTF_g,1,4780621,26.3121,1.0,0
2459624.9630324,-0.24533724526417613,6.929648928702638,ZTF_i,2,4780623,25.8446,0.989422306196904,0
2459625.8843866,-7.037405876336945,12.004278175332423,ZTF_g,1,4780621,26.2432,1.0,0
2459625.9639236,7.47314292066425,6.463024491735144,ZTF_r,1,4780622,26.38,0.9871218263213513,0
2459627.9220139,-6.556241849689014,15.923925611023774,ZTF_i,2,4780623,25.81,0.989422306196904,0
2459628.8737153,19.766879244026924,13.368383976839027,ZTF_g,1,4780621,26.2392,1.0,0
2459628.9305671,13.249797065491155,10.356141994044705,ZTF_r,1,4780622,26.374,0.9871218263213513,0
2459630.8586458,-0.7883679664016406,7.573986481772461,ZTF_r,1,4780622,26.2998,0.9871218263213513,0
2459630.9404398,3.398066994544137,7.154476395043278,ZTF_g,1,4780621,26.3366,1.0,0
2459637.8502662,3.27968777364802,7.822870437394003,ZTF_i,2,4780623,25.794,0.989422306196904,0
2459637.8796875,-2.2687911116209247,4.56483577716043,ZTF_g,1,4780621,26.2634,1.0,0
2459637.9234259,3.1531197020754353,3.8081248498023403,ZTF_r,1,4780622,26.3406,0.9871218263213513,0
2459639.9206019,-5.500573887743837,4.864183329951152,ZTF_g,1,4780621,26.3196,1.0,0
2459639.9609144,-3.9268052291509767,4.6968870333635495,ZTF_r,1,4780622,26.3578,0.9871218263213513,0
2459640.9231134,7.477907094746666,5.515253633950072,ZTF_i,2,4780623,25.8229,0.989422306196904,0
2459641.903588,-3.254144494747115,2.819055549252589,ZTF_r,1,4780622,26.355,0.9871218263213513,0
2459641.9240046,0.5510028844848706,2.57267981138375,ZTF_g,1,4780621,26.356,1.0,0
2459672.7910764,-0.6876118192774427,4.707587078182563,ZTF_i,2,4780623,25.7653,0.989422306196904,0
2459672.8364815,-3.8934549067151973,4.246019200812744,ZTF_g,1,4780621,25.6386,1.0,1
2459675.8032639,-6.335716859194043,5.0663627805931455,ZTF_i,2,4780623,25.7228,0.989422306196904,0
2459675.850463,1.7249973932472913,2.741483712406978,ZTF_r,1,4780622,26.3036,0.9871218263213513,0
2459675.8784144,0.11117797198306534,2.4485018793855504,ZTF_g,1,4780621,26.2949,1.0,0
2459677.8160995,-0.30060256639863947,4.452440808638805,ZTF_g,1,4780621,26.2525,1.0,0
2459677.8977083,2.829618444605177,4.31098063239505,ZTF_r,1,4780622,26.3054,0.9871218263213513,0
2459678.8569213,-2.202318096319476,5.197082967888832,ZTF_i,2,4780623,25.7681,0.989422306196904,0
2459679.8147801,-1.4449286952317495,3.7031890435292745,ZTF_g,1,4780621,26.3079,1.0,0
2459679.8591319,-0.3842065049839338,3.1929509305137835,ZTF_r,1,4780622,26.3439,0.9871218263213513,0
2459682.7633681,-1.0127087094368903,9.694774644240276,ZTF_i,2,4780623,25.7945,0.989422306196904,0
2459682.8375926,-3.7254795536783862,6.295274283955619,ZTF_r,1,4780622,26.3639,0.9871218263213513,0
2459682.8949074,8.261723009811023,6.366741051798646,ZTF_g,1,4780621,26.3591,1.0,0
2459684.7996644,-8.910817749750509,11.379497791829019,ZTF_g,1,4780621,26.3304,1.0,0
2459684.8788079,-6.778630753790105,7.495466424901152,ZTF_r,1,4780622,26.3743,0.9871218263213513,0
2459685.8000694,2.702843821252825,16.49906323802721,ZTF_i,2,4780623,25.8236,0.989422306196904,0
2459687.8885648,-3.7456300138928427,10.123366811788408,ZTF_r,1,4780622,26.3678,0.9871218263213513,0
2459690.877037,-10.984298186347555,7.058109961365942,ZTF_i,2,4780623,25.7653,0.989422306196904,0
2459693.9198264,9.813107314164975,4.070986297126891,ZTF_g,1,4780621,26.2439,1.0,0
2459695.831412,-41.313891064133784,39.002742429443664,ZTF_i,2,4780623,23.6202,0.989422306196904,1
2459695.8703009,1.8476340728132317,2.4459049277793565,ZTF_g,1,4780621,26.285,1.0,0
2459697.7856019,4.127037340050691,2.299208437609082,ZTF_g,1,4780621,26.2871,1.0,0
2459697.8577083,1.6280268858960767,3.0517195264195127,ZTF_r,1,4780622,26.1761,0.9871218263213513,0
2459699.8358565,-1.3369935260455472,2.889940040248062,ZTF_r,1,4780622,26.3294,0.9871218263213513,0
2459699.836794,0.08083252550771972,2.659738676194527,ZTF_r,3,4780622,26.3106,0.9871218263213513,0
2459699.899294,-2.680180502646364,5.035915642318496,ZTF_i,2,4780623,25.7718,0.989422306196904,0
2459699.9419444,1.9276103159773759,3.2148929872905865,ZTF_g,1,4780621,26.1938,1.0,0
2459699.9428819,-0.4974077925885208,3.1575499656602735,ZTF_g,3,4780621,26.2005,1.0,0
2459700.7963426,1.8248527936495045,3.06382259320252,ZTF_r,3,4780622,26.313,0.9871218263213513,0
2459700.8383565,-1.2167758353771678,3.146390480112982,ZTF_g,3,4780621,26.2887,1.0,0
2459701.8154861,2.401337980838892,3.073177292257674,ZTF_g,3,4780621,26.2561,1.0,0
2459701.8164352,2.7029226365708325,2.923193873002631,ZTF_g,1,4780621,26.2542,1.0,0
2459701.8781481,-0.7404019538046068,2.97485309864877,ZTF_g,3,4780621,26.2403,1.0,0
2459701.8800347,-7.497024914430753,3.5650743366603868,ZTF_g,1,4780621,26.2106,1.0,1
2459702.7666898,-1.6012481844559272,3.0222804238152476,ZTF_r,2,4780622,26.2939,0.9871218263213513,0
2459707.7976042,78.6568134173552,4.632053974509964,ZTF_r,1,4780622,26.3564,0.9871218263213513,0
2459707.8401505,82.5981439094673,3.296783623789647,ZTF_r,1,4780622,26.3579,0.9871218263213513,0
2459709.7953472,180.57747185256147,6.187485332420827,ZTF_r,2,4780622,26.25,0.9871218263213513,0
2459709.8417593,191.24827845519332,5.359261480120156,ZTF_r,1,4780622,26.2843,0.9871218263213513,0
2459709.8814583,202.43631706235877,4.378924654047444,ZTF_r,1,4780622,26.3455,0.9871218263213513,0
2459710.7694444,258.4290830343128,6.108867865348088,ZTF_r,3,4780622,26.3566,0.9871218263213513,0
2459710.7952778,169.7085033428764,8.513262405874622,ZTF_g,3,4780621,26.3385,1.2272353021891385,0
2459711.7354745,314.56294844846724,11.213604094463074,ZTF_g,3,4780621,26.3159,1.4370666193115857,0
2459711.736412,301.4080184769506,11.23725405294102,ZTF_g,1,4780621,26.3275,1.432739515396891,0
2459711.8122801,324.4809402679214,10.057543806203268,ZTF_r,1,4780622,26.3419,0.9871218263213513,0
2459711.8588079,351.9698972775471,7.619727501598206,ZTF_r,2,4780622,26.3267,0.9871218263213513,0
2459712.7876389,499.8978566078208,17.337603855137427,ZTF_g,3,4780621,26.3439,1.8919804769888022,0
2459712.8531134,467.9497535446946,8.599617971011371,ZTF_r,3,4780622,26.3531,0.9871218263213513,0
2459714.8385995,666.8981957228968,11.693356294315308,ZTF_r,1,4780622,26.3858,0.9871218263213513,0
2459717.733669,999.4981069952893,7.2375611096163635,ZTF_r,1,4780622,26.3313,0.9871218263213513,0
2459717.8325926,1291.4301790865195,36.084683691660345,ZTF_g,1,4780621,26.2882,3.9580759769697615,0
2459717.8562037,743.8095434306721,11.260025090925744,ZTF_i,2,4780623,25.7674,0.989422306196904,0
2459719.8191088,1153.8510099256077,6.835532758672366,ZTF_r,1,4780622,26.3452,0.9871218263213513,0
2459722.8151389,1680.4327515044608,37.953019870084574,ZTF_g,1,4780621,26.3102,5.063770579814489,0
2459722.9002894,1652.1949311360706,38.033377058498004,ZTF_g,1,4780621,26.2484,4.74292535315814,0
2459723.7109606,814.6744733681622,9.500904171542622,ZTF_i,2,4780623,25.5006,0.989422306196904,0
2459724.7961921,1431.2687225591562,6.888382816651858,ZTF_r,1,4780622,26.3355,0.9871218263213513,0
2459724.816956,1658.4447616722462,37.53355015324754,ZTF_g,1,4780621,26.3037,4.974799453163449,0
2459726.8162731,1531.8333202355486,34.02263908750903,ZTF_g,1,4780621,26.3826,4.953098094151035,0
2459726.85625,1414.5942296264695,6.770323367824237,ZTF_r,1,4780622,26.3699,0.9871218263213513,0
2459727.8020255,695.9167641829961,10.436015314483598,ZTF_i,2,4780623,25.3302,0.989422306196904,1
2459729.8752083,1255.482051215155,28.74235692521977,ZTF_g,1,4780621,26.2446,3.7368575849977796,0
2459730.7801389,1271.8504577081271,6.346520926923491,ZTF_r,3,4780622,26.3822,0.9871218263213513,0
2459730.7964931,1265.4664759468349,26.189143143174363,ZTF_g,3,4780621,26.359,4.116076413860055,0
2459731.7533449,535.4573688518102,7.810695920222872,ZTF_i,2,4780623,25.7866,0.989422306196904,0
2459731.8181829,1124.7528548883206,23.99520126694317,ZTF_g,1,4780621,26.3197,3.6085597914911767,0
2459733.7320139,984.6465995874225,5.877234250124565,ZTF_r,1,4780622,26.362,0.9871218263213513,0
2459734.7776505,448.54943364790324,7.265343611990576,ZTF_i,2,4780623,25.6673,0.989422306196904,0
2459735.769537,872.773210910378,5.7573058662801255,ZTF_r,1,4780622,26.3538,0.9871218263213513,0
2459735.7738889,829.3712207690644,15.552602614369153,ZTF_g,1,4780621,26.3547,2.8808640160376457,0
2459737.6912037,711.6782760110013,14.931367065939922,ZTF_g,1,4780621,26.3719,2.613488242237483,0
2459737.7286227,830.4139150683795,5.37056573840428,ZTF_r,1,4780622,26.3899,0.9871218263213513,0
2459737.7528819,401.48271735002584,6.350133566257295,ZTF_i,2,4780623,25.8304,0.989422306196904,0
2459739.6901273,576.328501973724,13.95355980401787,ZTF_g,1,4780621,26.3566,2.1672602838154975,0
2459739.7515278,753.7350266799386,6.794798998238395,ZTF_r,1,4780622,26.3578,0.9871218263213513,0
2459740.7741898,410.00885743783175,9.97248319408453,ZTF_i,2,4780623,25.7846,0.989422306196904,0
2459742.8403935,429.0968215703059,21.941701899263776,ZTF_g,1,4780621,26.2246,1.5901756036085564,0
2459743.7330671,412.7339030984498,8.669767208990113,ZTF_i,2,4780623,25.8418,0.989422306196904,0
2459744.7431366,348.5660597454811,18.435917716601466,ZTF_g,1,4780621,26.3833,1.539939040228663,0
2459748.7115972,394.4349915756425,6.644724406138936,ZTF_i,2,4780623,25.8145,0.989422306196904,0
2459748.7520486,282.37971914392244,5.476160778859674,ZTF_g,1,4780621,26.3537,1.3803848949877866,0
2459748.8196991,527.0450213958931,6.725429578311361,ZTF_r,1,4780622,26.3379,0.9871218263213513,0
2459750.7072685,548.6291740966165,4.6230380759301815,ZTF_r,1,4780622,26.3893,0.9871218263213513,0
2459751.713669,227.54383780029065,5.066546100196444,ZTF_g,3,4780621,26.3116,1.2913031391124086,0
2459751.8112847,387.5526373128323,6.639922084959076,ZTF_i,2,4780623,25.7729,0.989422306196904,0
2459752.7779282,516.0170419142328,4.92591606108479,ZTF_r,1,4780622,26.2565,0.9871218263213513,0
2459752.7798148,498.12387497612525,5.161713889184903,ZTF_r,3,4780622,26.2508,0.9871218263213513,0
2459754.6875926,440.6639164214913,4.873753461992111,ZTF_r,1,4780622,26.3763,0.9871218263213513,0
2459754.7325,202.25716501802725,4.696182930138375,ZTF_g,1,4780621,26.3576,1.2666549278390933,0
2459754.7334491,201.69802760343086,4.3995662455314966,ZTF_g,3,4780621,26.3517,1.2539613287840805,0
2459755.7103935,369.62669549020586,6.3417346682702735,ZTF_i,2,4780623,25.832,0.989422306196904,0
2459756.7121991,399.85618644991916,4.126803035053367,ZTF_r,1,4780622,26.4069,0.9871218263213513,0
2459757.7325347,167.99951252929483,4.398708805977065,ZTF_g,3,4780621,26.3146,1.2243940814884104,0
2459757.7744213,178.11417805412577,4.583435860850804,ZTF_g,3,4780621,26.276,1.2273906418610687,0
2459758.773588,357.16675111155456,4.458065977849992,ZTF_r,3,4780622,26.2833,0.9871218263213513,0
2459758.7879977,373.39571850749826,5.211286336136839,ZTF_r,1,4780622,26.2506,0.9871218263213513,0
2459759.7076852,345.62594675717276,3.8892115685997504,ZTF_r,3,4780622,26.3613,0.9871218263213513,0
2459760.7139236,151.53128798400837,3.8126520957368784,ZTF_g,3,4780621,26.3155,1.1943897642959382,0
2459760.7148727,142.69152483604623,3.877337538775715,ZTF_g,1,4780621,26.3125,1.1758348906122211,0
2459760.7559259,310.69618654591983,4.02979039239021,ZTF_r,3,4780622,26.3389,0.9871218263213513,0
2459761.7346991,270.1117874763496,6.096159000617062,ZTF_i,2,4780623,25.7876,0.989422306196904,0
2459762.7066782,134.34420096628511,4.213030327682677,ZTF_g,1,4780621,26.3736,1.1706617368104915,0
2459762.736713,279.7316207380583,4.220554892266192,ZTF_r,1,4780622,26.3568,0.9871218263213513,0
2459764.692662,215.07801953433767,6.733350252420928,ZTF_i,2,4780623,25.8237,0.989422306196904,0
