,name,z_Marshall,z_NED,ra_recenter,dec_recenter,t0_SALT_adam_jd,E_B_V_SandF,z_Caltech,z_adopt,z_source,z_adopt_unc,t0_B_salt2,t0_g_salt2,t0_r_salt2,x0_salt2,x1_salt2,c_salt2,fratio_gmax_2adam,fratio_rmax_2adam,t0_salt2_unc,x0_salt2_unc,x1_salt2_unc,c_salt2_unc,chisq_salt2,ndof_salt2,n10d_20d,B_app0,B_app0_unc,g_app0,g_app0_unc,r_app0,r_app0_unc,dm15B,dm15B_unc,dm15g,dm15g_unc,dm15r,dm15r_unc,dm15B_rest,dm15B_rest_unc,dm15g_rest,dm15g_rest_unc,dm15r_rest,dm15r_rest_unc,t0_poly_g,t0_poly_g_unc,t0_poly_r,t0_poly_r_unc,dm15g_poly,dm15g_poly_unc,g_app_poly,g_app_poly_unc,r_app_poly,r_app_poly_unc,dm15r_poly,dm15r_poly_unc,dm15g_rest_poly,dm15g_rest_poly_unc,dm15r_rest_poly,dm15r_rest_poly_unc,dm15g_adopted,dm15g_adopted_unc,dm15g_rest_adopted,dm15g_rest_adopted_unc,t0_g_adopted,t0_g_adopted_unc,g_app0_adopt,g_app0_unc_adopt,dm15r_adopted,dm15r_adopted_unc,dm15r_rest_adopted,dm15r_rest_adopted_unc,t0_r_adopted,t0_r_adopted_unc,r_app0_adopt,r_app0_unc_adopt,TNS name,telescope_spec,date_spec,utcjds,phases,Ia subtype,phase used,spec used,ebv_host,ebv_host_unc,sbv,sbv_unc,g_abs0,g_abs0_unc,r_abs0,r_abs0_unc,dis_mod,dis_mod_unc,instrument,nspecs,internal name,B_abs0_SALT2corr,B_abs0_unc_SALT2corr
81,ZTF18abhpgje,0.14,-999.0,277.67814530000004,54.634477600000004,2458334.45284,0.0319,0.1342,0.1342,CIT,0.0001,2458334.2922447743,2458329.88,2458335.0,1.0998997094669084e-14,3.4783706259307765,-0.007901909165973109,2.436911313768592e-08,2.017008579711127e-08,0.06354837631806731,4.574210774384511e-16,0.3398035490737312,0.029881200997486257,1677.7425546512025,504.0,33.0,19.07678106918272,0.04561147574518768,19.171893495827124,0.03414239611836113,19.42307429991411,0.008737138403789658,0.6280371376212699,0.04695912437214467,0.4741641946654198,0.035072555980029604,0.5947285740512029,0.010009502703991844,0.8054755015482371,0.04633087792677341,0.5779815060701381,0.03430973869494198,0.6188017039914726,0.0104314095515232,2458334.358775384,0.7352029751830795,2458335.5106117334,1.2670497197990724,0.5036160912490821,0.04190310157227617,19.03290068939125,0.029958272295218743,19.23823063608277,0.034914510510418266,0.23129627978690337,0.046427916502060074,0.6069326031558901,0.043706782362200214,0.2759637650686173,0.04439380052445611,0.5036160912490821,0.04190310157227617,0.6069326031558901,0.043706782362200214,2458334.358775384,0.7352029751830795,18.916282871454893,0.029958272295218743,0.23129627978690337,0.046427916502060074,0.2759637650686173,0.04439380052445611,2458335.5106117334,1.2670497197990724,19.155205783113583,0.034914510510418266,SN2018eul,"P60,P200",20180816;20181010,2458346.7916666665;2458401.7916666665,"[12.4, 67.4]",SC,"12.0,67.0","20180816_P60,20181010_P200",-0.053753999999999996,0.012433,1.3860430000000001,0.01345,-19.993497776696795,0.030009978888574856,-19.754574865038094,0.034958887255751504,38.90978064815168,0.00176089578857968,"P60,P200",2.0,ATLAS18tje,-19.80850366055445,0.10327036360131664
82,ZTF18abimsyv,0.08800000000000001,-999.0,274.79906289999997,54.088691299999994,2458334.91451,0.0332,-999.0,0.08800000000000001,Msl,0.005,2458334.929806001,2458334.01,2458336.74,2.0202933545373857e-14,1.0461973497145358,-0.026382495015486285,4.059093780879249e-08,3.7105359967054246e-08,0.022668114164844155,5.730878386015249e-16,0.15740528758835204,0.02009993360005291,2652.924340912907,869.0,75.0,18.416939412759078,0.03091619415802798,18.5150583992954,0.023011033987475667,18.731154943942148,0.004201788052431998,0.9530401923153846,0.03181426112778634,0.6968064726951155,0.024045588775370528,0.6525410848216779,0.004953470540081569,1.0897723288119463,0.031463451919947434,0.7957296608570914,0.023487174788936967,0.688824705383503,0.004933483097933357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968064726951155,0.024045588775370528,0.7957296608570914,0.023487174788936967,2458334.01,0.022668114164844155,18.5150583992954,0.023011033987475667,0.6525410848216779,0.004953470540081569,0.688824705383503,0.004933483097933357,2458336.74,0.022668114164844155,18.731154943942148,0.004201788052431998,SN2018eni,P60,20180726,2458325.7916666665,-8.2,normal*,-8.0,20180726_P60,0.012646,0.006233,1.2126649999999999,0.005673,-19.41026389310512,0.13299256266681198,-19.194167348458368,0.13105406923232374,37.92532229240052,0.1309866941315535,P60,1.0,ZTF18abimsyv,-19.426597145093428,0.14833339445129834
83,ZTF18abixjey,0.12,-999.0,227.63306749999998,45.2272749,2458331.7390400004,0.0243,0.1218,0.1218,CIT,0.0001,2458331.8031546585,2458330.52,2458333.15,1.0388192672295324e-14,0.8386196042779464,-0.06846333932244786,2.1829178373909185e-08,1.9900742680192283e-08,0.1020690966397524,8.856349985038976e-16,0.8969083760565715,0.07426340737790449,191.3135198226481,139.0,20.0,19.1390128070314,0.09222175372596246,19.253815974908353,0.0643961080694033,19.51393691507528,0.009480834232174284,0.9880850352428469,0.112388285101091,0.7212437957231543,0.07606704230401481,0.6574684292237833,0.028400051972708694,1.178883777670677,0.12102440555863693,0.86173785353688,0.08828828921031935,0.6997665982679138,0.03152494801455484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7212437957231543,0.07606704230401481,0.86173785353688,0.08828828921031935,2458330.52,0.1020690966397524,19.253815974908353,0.0643961080694033,0.6574684292237833,0.028400051972708694,0.6997665982679138,0.03152494801455484,2458333.15,0.1020690966397524,19.51393691507528,0.009480834232174284,SN2018lpj,P200,20180913,2458374.7916666665,44.3,91T-like*,44.0,20180913_P200,0.043401999999999996,0.021357,1.101316,0.039827999999999995,-19.42757979635779,0.06442496533598745,-19.16745885619086,0.009674897508236606,38.68139577126614,0.0019280622544189641,P200,1.0,ZTF18abixjey,-19.330146612335152,0.2481030177023849
84,ZTF18abjdjge,0.14300000000000002,-999.0,224.6936787,44.6706967,2458335.13568,0.0216,-999.0,0.14300000000000002,Msl,0.005,2458335.041472531,2458333.66,2458336.24,1.1729129717481214e-14,0.9309057630824212,0.06665209295308118,2.4877246460248472e-08,2.6362103567192225e-08,0.06442405213601887,8.04294469427731e-16,0.7134253880513262,0.05612378730661316,240.9872326958428,128.0,35.0,19.00698402181948,0.07400430719876383,19.06712281211113,0.05252966308787448,19.173613321264046,0.009940888748353804,0.9661907044427452,0.08462822148898827,0.7012925044348464,0.05761940436787244,0.6548908272562741,0.017435047466081738,1.185464534711059,0.09165331778225998,0.8612466288776801,0.06747110146501341,0.6984323591755697,0.022541018893521177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7012925044348464,0.05761940436787244,0.8612466288776801,0.06747110146501341,2458333.66,0.06442405213601887,19.06712281211113,0.05252966308787448,0.6548908272562741,0.017435047466081738,0.6984323591755697,0.022541018893521177,2458336.24,0.06442405213601887,19.173613321264046,0.009940888748353804,SN2018ety,P60,20180808,2458338.7916666665,5.1,99aa-like,5.0,20180808_P60,0.146349,0.018941999999999997,1.20815,0.028386,-19.99306783971064,0.0982099163853538,-19.886577330557724,0.0835741792744609,39.06019065182178,0.08298085425140297,P60,1.0,ZTF18abjdjge,-20.259828118156843,0.20658467194337676
85,ZTF18abjstcm,0.079,-999.0,284.71878019999997,69.0135614,2458336.53681,0.0526,0.079,0.079,CIT,0.0001,2458336.792188117,2458336.23,2458338.35,1.6876345002917528e-14,-0.9376606552044358,-0.004530667167320424,3.156343536322019e-08,3.032740849281364e-08,0.0005330792628228664,1.4617565170088634e-15,0.3879246383508432,0.0701961140331564,382.8390715622962,442.0,47.0,18.612537412034644,0.09388367574690663,18.698135960842126,0.06669076077193949,18.845390340583112,0.016814198384040004,1.3142635408096908,0.09530090183641857,0.9145813020889476,0.06839697467785336,0.6971886282084512,0.027268184962257858,1.4651341981003867,0.09548559037291564,1.0351981463048503,0.06764483581832832,0.7325739109056997,0.02747689262500215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9145813020889476,0.06839697467785336,1.0351981463048503,0.06764483581832832,2458336.23,0.0005330792628228664,18.698135960842126,0.06669076077193949,0.6971886282084512,0.027268184962257858,0.7325739109056997,0.02747689262500215,2458338.35,0.0005330792628228664,18.845390340583112,0.016814198384040004,SN2018ezy,"P60,P200",20180813;20180821,2458343.7916666665;2458351.7916666665,"[7.6, 15.6]",normal,8.0,20180813_P60,0.09374600000000001,0.033228,1.18791,0.039197,-18.979127454204786,0.06675390412319865,-18.8318730744638,0.017062925031980522,37.67726341504691,0.0029027820016553035,P60,2.0,ZTF18abjstcm,-19.050680934793565,0.2370147620132962
86,ZTF18abjtgdo,0.07393,0.074071,226.09837090000002,61.62146435,2458337.52975,0.0111,-999.0,0.074071,NED,0.0001,2458337.480013717,2458336.91,2458338.97,2.196710684271e-14,-0.7941820467935905,0.00082418835637732,4.7396001028694095e-08,4.3503909356310575e-08,0.08898068475537002,1.4645053655177677e-15,0.4542638708308271,0.057242670315847725,233.85657003633722,258.0,62.0,18.32627304703984,0.0729202439035789,18.409976506349718,0.049916618820837234,18.554078818872767,0.010619190195227541,1.2831136265007783,0.07612519617995593,0.8965831770314239,0.050569320495812635,0.6939978952424539,0.01947200861684333,1.4222510289423127,0.07884997321751176,1.006977006140275,0.05190878001262656,0.7273033979840804,0.019883674086484327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8965831770314239,0.050569320495812635,1.006977006140275,0.05190878001262656,2458336.91,0.08898068475537002,18.409976506349718,0.049916618820837234,0.6939978952424539,0.01947200861684333,0.7273033979840804,0.019883674086484327,2458338.97,0.08898068475537002,18.554078818872767,0.010619190195227541,SN2018epj,P60,20180810,2458340.7916666665,3.9,normal,4.0,20180810_P60,0.118344,0.010112000000000001,0.880267,0.009359000000000001,-19.11977159299791,0.050011967491818334,-18.975669280474857,0.01105871865544772,37.529748099347636,0.00308675523777488,P60,1.0,ZTF18abjtgdo,-19.20603003621256,0.19187550073342236
87,ZTF18abjtger,0.107,-999.0,234.2213713,66.05814529999999,2458336.30461,0.0206,-999.0,0.107,Msl,0.005,2458336.6986287474,2458335.64,2458338.28,1.3549532522764824e-14,0.767336460005005,-0.012191343023352452,2.8567787351764263e-08,2.7236495822015093e-08,0.2453888808377087,1.0758329400204004e-15,0.66138661534755,0.06435085738228796,150.78642012737546,113.0,35.0,18.85070795873887,0.0838713500676774,18.94254719381188,0.060747150103405874,19.13604578832123,0.00990371019337195,0.9965341352836674,0.09819413633485004,0.7241451678466859,0.06848062955872404,0.6589042399070806,0.026135184168284684,1.1652188140027988,0.10283397155791428,0.8485924332806505,0.07502508772167776,0.6990068566535115,0.02289833951964412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7241451678466859,0.06848062955872404,0.8485924332806505,0.07502508772167776,2458335.64,0.2453888808377087,18.94254719381188,0.060747150103405874,0.6589042399070806,0.026135184168284684,0.6990068566535115,0.02289833951964412,2458338.28,0.2453888808377087,19.13604578832123,0.00990371019337195,SN2018err,P60,20180807,2458337.7916666665,2.2,normal,2.0,20180807_P60,0.089477,0.018643,1.0997430000000001,0.026517000000000002,-19.435815443248924,0.12468094087564728,-19.242316848739566,0.10933071045019888,38.378362637060796,0.1088812232294941,P60,1.0,ZTF18abjtger,-19.48986151494953,0.24225262861536245
88,ZTF18abjvhec,0.0569,0.05696900000000001,226.3768326,30.910248,2458340.71636,0.0207,-999.0,0.05696900000000001,NED,0.0001,2458340.786672169,2458340.22,2458342.29,5.089874765676928e-14,0.36959604776915,-0.0384134401563232,1.0468023427027851e-07,9.036877745723783e-08,0.0644672813359648,3.0302163612769244e-15,0.409442850014802,0.04675605219061385,126.78054973599305,82.0,11.0,17.4137790584433,0.06512240553041694,17.515500628082105,0.046708501051726116,17.730539161971468,0.0074931076407955014,1.0645163018024562,0.06641772743229102,0.7682387504970052,0.047486380376858935,0.6680744774885171,0.011928465305900424,1.1594836902214638,0.06680279479114345,0.8395701226900769,0.0475286085029486,0.6952497636131625,0.012055623699594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7682387504970052,0.047486380376858935,0.8395701226900769,0.0475286085029486,2458340.22,0.0644672813359648,17.515500628082105,0.046708501051726116,0.6680744774885171,0.011928465305900424,0.6952497636131625,0.012055623699594,2458342.29,0.0644672813359648,17.730539161971468,0.0074931076407955014,SN2018emv,P60,20180802,2458332.7916666665,-7.4,normal,-7.0,20180802_P60,0.069864,0.013456999999999998,1.0681690000000001,0.019938,-19.417346160282584,0.04687696245927985,-19.202307626393228,0.008480106191916477,36.932846788364685,0.0039705842025616655,P60,1.0,ZTF18abjvhec,-19.399986065436792,0.15899730578510493
89,ZTF18abkhcrj,0.03823,0.03829,256.651339,24.54532825,2458343.36043,0.045,-999.0,0.03829,NED,0.0001,2458343.492129053,2458343.03,2458345.05,4.605312645465747e-14,0.8522230438463918,0.2404133918374356,9.014786765760296e-08,1.076000850404325e-07,0.0579302862752229,1.4626167233403712e-15,0.16470052794984902,0.02023789345127991,503.48286749363785,310.0,43.0,17.518925026779034,0.03344974741490199,17.508428159120957,0.02588752307007496,17.41479151586689,0.008245803189543561,0.9688933316355062,0.03374223501498464,0.6954231355465765,0.026372504587111024,0.6561971708791106,0.008871558306950134,1.0289731686377337,0.033715818262341775,0.7390035331790301,0.02622405543645616,0.6756129332511662,0.008981531586086989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6954231355465765,0.026372504587111024,0.7390035331790301,0.02622405543645616,2458343.03,0.0579302862752229,17.508428159120957,0.02588752307007496,0.6561971708791106,0.008871558306950134,0.6756129332511662,0.008981531586086989,2458345.05,0.0579302862752229,17.41479151586689,0.008245803189543561,SN2018emi,P60,20180731,2458330.7916666665,-12.2,normal,-12.0,20180731_P60,0.338464,0.009454,1.105212,0.01342,-18.531574855711074,0.02653681804260337,-18.625211498965143,0.010101095552625144,36.04000301483203,0.005834283256971394,P60,1.0,ZTF18abkhcrj,-19.266359502749047,0.0752788187820453
90,ZTF18abkhcwl,0.031639999999999995,0.031662,236.529608,29.73348660000001,2458344.89058,0.0275,-999.0,0.031662,NED,0.0001,2458344.831741586,2458344.45,2458346.09,1.4422274994223177e-13,0.08266253955499002,-0.07571823994522031,2.741162517255772e-07,2.2881847702882772e-07,0.038181319599971175,3.3884960978072555e-15,0.09094130468881456,0.015773001916872698,638.1189891138288,152.0,24.0,16.282848030566544,0.02525552324780454,16.399112790757727,0.01940409554088224,16.65127556864883,0.004313167569699349,1.1176825028914408,0.02594282247573521,0.8030108029847298,0.020177281426931624,0.6747212228673334,0.004913600874035621,1.1723997756131508,0.0258738863517456,0.8445340866338569,0.020051410132757186,0.6907148124153863,0.004911112332187024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8030108029847298,0.020177281426931624,0.8445340866338569,0.020051410132757186,2458344.45,0.038181319599971175,16.399112790757727,0.01940409554088224,0.6747212228673334,0.004913600874035621,0.6907148124153863,0.004911112332187024,2458346.09,0.038181319599971175,16.65127556864883,0.004313167569699349,SN2018eml,P60,20180731,2458330.7916666665,-13.7,normal,-14.0,20180731_P60,0.051048,0.005971,0.989226,0.007442,-19.217289663776807,0.020635925769200376,-18.9651268858857,0.008241718454094889,35.61640245453453,0.007022998547078168,P60,1.0,ZTF18abkhcwl,-19.0988278801378,0.05599415341372887
91,ZTF18abkhdxe,0.104,-999.0,277.8432669,63.74151,2458337.66628,0.0386,-999.0,0.104,Msl,0.005,2458338.0360101345,2458337.05,2458339.66,7.929857077556557e-15,0.7347008814523637,0.12031004049319538,1.5686715297215108e-08,1.7696943596250696e-08,0.08208634681068361,5.044680142885113e-16,0.4323603898816488,0.04424543536453252,486.7968407489807,440.0,50.0,19.43139473525297,0.0677795859225277,19.469430940378853,0.05107402899463166,19.50988039619526,0.012425451684457469,0.9943310344665192,0.06902267114747625,0.7167835020112463,0.05135595928581452,0.6592198272318086,0.013555953986718631,1.1573303168504268,0.0702504985930364,0.8368050391928037,0.05228453113639643,0.6982627627281772,0.013452856336070629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7167835020112463,0.05135595928581452,0.8368050391928037,0.05228453113639643,2458337.05,0.08208634681068361,19.469430940378853,0.05107402899463166,0.6592198272318086,0.013555953986718631,0.6982627627281772,0.013452856336070629,2458339.66,0.08208634681068361,19.50988039619526,0.012425451684457469,SN2018ffg,P60,20180808,2458338.7916666665,1.7,normal,2.0,20180808_P60,0.205886,0.021876,1.109772,0.03266,-18.84272362158987,0.12294918109042274,-18.802274165773465,0.11252704804900857,38.312154561968725,0.111838922978814,P60,1.0,ATLAS18twu,-19.253720952244663,0.1898943408597596
92,ZTF18abkifng,0.08800000000000001,-999.0,242.4700818,65.93847575,2458344.59276,0.0301,0.08800000000000001,0.08800000000000001,CIT,0.0001,2458344.407227994,2458343.66,2458346.14,1.8789144505517846e-14,0.2537991532883304,-0.04362915791502875,3.805180905009925e-08,3.428986638035832e-08,0.41979143396019936,2.0460209360251657e-15,0.7039101070148144,0.08175936365725356,202.42975193578755,280.0,34.0,18.495782141607595,0.11446038901000667,18.59939527384999,0.08631992106760608,18.8179543038457,0.016435784691039162,1.0850139649229362,0.12867051068664184,0.7812336903335151,0.09258518970098616,0.6707220093051092,0.03110297118785868,1.2317343351852088,0.13242141327733906,0.8928047117362254,0.09743410645560703,0.7082054349306546,0.026574749497306892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7812336903335151,0.09258518970098616,0.8928047117362254,0.09743410645560703,2458343.66,0.41979143396019936,18.59939527384999,0.08631992106760608,0.6707220093051092,0.03110297118785868,0.7082054349306546,0.026574749497306892,2458346.14,0.41979143396019936,18.8179543038457,0.016435784691039162,SN2018ers,"P60,P200",20180807;20180821,2458337.7916666665;2458351.7916666665,"[-5.9, 8.1]",normal,8.0,20180821_P200,0.049065,0.019246,1.0896219999999999,0.03207,-19.325927018550527,0.08635966567857363,-19.107367988554817,0.016643259939310637,37.92532229240052,0.002619748651543698,P200,2.0,ZTF18abkifng,-19.294289761256326,0.27814748379792004
93,ZTF18abkigee,0.1,0.09364,245.8716929,28.8330363,2458342.8388,0.0295,-999.0,0.09364,NED,0.0001,2458342.5883370773,2458341.6,2458344.37,1.216796660539336e-14,1.0486362524678157,-0.02851580241192408,2.4811352268032104e-08,2.2775099712390184e-08,0.04854304948821664,7.611522856900477e-16,0.4276244923103869,0.04619397232609978,275.72295953833196,200.0,46.0,18.96742732877645,0.0676865551810716,19.06641723566013,0.04995763797125847,19.28502791570588,0.008838252872690895,0.95276905561839,0.06815655684385027,0.6967207873660115,0.050227864841474325,0.6524921037243558,0.011502099670851472,1.0979422448035263,0.06864490763656085,0.8017421160597564,0.05052702703821085,0.6897521488229971,0.011583009172347829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6967207873660115,0.050227864841474325,0.8017421160597564,0.05052702703821085,2458341.6,0.04854304948821664,19.06641723566013,0.04995763797125847,0.6524921037243558,0.011502099670851472,0.6897521488229971,0.011583009172347829,2458344.37,0.04854304948821664,19.28502791570588,0.008838252872690895,SN2018eqa,P60,20180824,2458354.7916666665,13.2,normal*,13.0,20180824_P60,0.001143,0.015359999999999999,1.193332,0.018141,-19.00234743287866,0.050018658452333685,-18.78373675283291,0.009176890298217315,38.06876466853879,0.0024699396154331857,P60,1.0,ATLAS18tbc,-19.012938352285374,0.15843711135837993
94,ZTF18abklljv,0.141,-999.0,226.9155938,38.46263085,2458340.20547,0.0116,-999.0,0.141,Msl,0.005,2458340.346317554,2458338.81,2458341.5,8.084918929635682e-15,1.1505172688903826,-0.096528632105092,1.8141938530424388e-08,1.5742251143678904e-08,0.10764732072129846,8.321910414967144e-16,1.0623146634486509,0.08097233513539193,110.91778742290856,123.0,36.0,19.410929244097094,0.11300465958160053,19.537742218207786,0.08197216305142016,19.837162780195147,0.015503673414443109,0.9403590258058756,0.12335219380536472,0.6914684995602229,0.08647936652382282,0.6503770468497123,0.02168958897558628,1.1557499776861988,0.1315785835650976,0.8467450653118433,0.09789943980444857,0.6931711500996585,0.02921814040305408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6914684995602229,0.08647936652382282,0.8467450653118433,0.09789943980444857,2458338.81,0.10764732072129846,19.537742218207786,0.08197216305142016,0.6503770468497123,0.02168958897558628,0.6931711500996585,0.02921814040305408,2458341.5,0.10764732072129846,19.837162780195147,0.015503673414443109,SN2018lpk,P60,20180803,2458333.7916666665,-5.0,99aa-like,-5.0,20180803_P60,-0.004411,0.020687999999999998,1.136747,0.031477,-19.48903771201785,0.11742389101911795,-19.18961715003049,0.08549443581943092,39.026779930225636,0.08407695681184639,P60,1.0,ZTF18abklljv,-19.31661192660276,0.28799360003739505
